,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
46,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.857142857143,0.571428571429,0.857142857143,0.714285714286,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.857142857143,0.571428571429,0.714285714286,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.857142857143,0.571428571429,0.714285714286,0.714285714286,0.428571428571,0.714285714286,0.571428571429,0.428571428571,0.285714285714,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.142857142857,0.428571428571,0.0,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.285714285714,0.571428571429,0.571428571429,0.857142857143,0.428571428571,0.571428571429,0.142857142857,0.714285714286,0.857142857143,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.285714285714,0.285714285714,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,1.0,1.0,1.0,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,0.857142857143,1.0,0.714285714286,1.0,1.0,1.0,1.0,0.714285714286,0.857142857143,0.857142857143,1.0,0.571428571429,0.857142857143,0.857142857143,0.857142857143,1.0,1.0,0.428571428571
47,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.428571428571,0.857142857143,0.571428571429,0.714285714286,0.714285714286,0.857142857143,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,1.0,0.857142857143,0.857142857143,0.714285714286,0.714285714286,0.857142857143,0.571428571429,0.714285714286,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.857142857143,0.428571428571,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.285714285714,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.571428571429,0.0,0.571428571429,0.714285714286,0.571428571429,0.857142857143,0.714285714286,0.571428571429,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.428571428571,1.0,0.285714285714,0.428571428571,0.428571428571,0.571428571429,0.714285714286,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.857142857143,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.285714285714,0.714285714286,0.428571428571,0.714285714286,0.571428571429,0.285714285714,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.857142857143,0.571428571429,0.571428571429
48,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,1.0,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.571428571429,0.714285714286,0.857142857143,0.857142857143,0.571428571429,0.571428571429,0.857142857143,0.857142857143,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.857142857143,0.857142857143,0.714285714286,0.714285714286,1.0,0.714285714286,0.857142857143,0.714285714286,0.428571428571,0.857142857143,0.714285714286,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.428571428571,0.714285714286,0.428571428571,0.571428571429,0.0,0.571428571429,0.857142857143,0.857142857143,0.571428571429,0.571428571429,0.857142857143,0.714285714286,0.571428571429,0.714285714286,0.428571428571,0.857142857143,0.857142857143,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.857142857143,0.714285714286,1.0,1.0,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,1.0,0.857142857143,1.0,1.0,0.857142857143,1.0,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.714285714286,1.0,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.571428571429,1.0,0.857142857143,1.0,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,1.0,0.857142857143,0.857142857143,0.428571428571
49,0.428571428571,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.285714285714,0.285714285714,0.285714285714,0.571428571429,0.571428571429,0.285714285714,0.285714285714,0.428571428571,0.714285714286,0.571428571429,0.428571428571,0.428571428571,0.428571428571,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.285714285714,0.857142857143,0.714285714286,0.285714285714,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.0,0.428571428571,0.428571428571,0.428571428571,0.285714285714,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.714285714286,0.428571428571,0.285714285714,0.428571428571,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,1.0,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.428571428571,0.571428571429,0.714285714286,0.285714285714,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.428571428571
50,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.285714285714,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.285714285714,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.428571428571,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.857142857143,0.428571428571,0.0,0.285714285714,0.571428571429,0.571428571429,0.285714285714,0.428571428571,0.714285714286,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.428571428571,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.285714285714,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.285714285714,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.428571428571,0.714285714286,0.714285714286,0.428571428571,0.714285714286,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.857142857143,0.428571428571,0.428571428571
51,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.428571428571,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.285714285714,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.714285714286,0.714285714286,0.428571428571,0.571428571429,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.571428571429,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.428571428571,0.857142857143,1.0,0.571428571429,0.857142857143,0.571428571429,0.714285714286,0.428571428571,0.857142857143,0.857142857143,0.428571428571,0.285714285714,0.0,0.428571428571,0.571428571429,0.142857142857,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.857142857143,0.714285714286,0.428571428571,0.428571428571,0.714285714286,0.714285714286,1.0,1.0,0.714285714286,1.0,1.0,1.0,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.857142857143,0.428571428571,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.571428571429,0.428571428571,0.571428571429,0.857142857143,0.571428571429,0.857142857143,0.571428571429,0.714285714286,0.857142857143,0.714285714286,0.571428571429
52,0.428571428571,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.285714285714,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.428571428571,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.857142857143,0.714285714286,0.571428571429,0.714285714286,0.428571428571,0.571428571429,0.285714285714,0.714285714286,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.0,0.428571428571,0.571428571429,0.714285714286,0.285714285714,0.428571428571,0.428571428571,0.714285714286,0.714285714286,0.428571428571,0.428571428571,0.714285714286,0.571428571429,0.428571428571,0.142857142857,0.285714285714,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.571428571429,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.571428571429,0.857142857143,0.714285714286,0.857142857143,1.0,0.857142857143,0.285714285714
53,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.142857142857,0.571428571429,0.285714285714,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.285714285714,0.857142857143,0.142857142857,0.428571428571,0.428571428571,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.857142857143,0.857142857143,0.285714285714,0.571428571429,0.714285714286,0.857142857143,0.571428571429,0.428571428571,0.571428571429,0.428571428571,0.857142857143,0.571428571429,0.714285714286,0.428571428571,0.714285714286,0.714285714286,0.571428571429,1.0,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.285714285714,0.571428571429,0.571428571429,0.428571428571,0.0,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.142857142857,0.571428571429,0.857142857143,0.857142857143,0.428571428571,0.285714285714,0.428571428571,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,1.0,1.0,1.0,0.857142857143,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,1.0,1.0,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.857142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.857142857143,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.428571428571
54,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.285714285714,0.714285714286,0.571428571429,0.714285714286,0.428571428571,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.428571428571,0.571428571429,0.714285714286,0.857142857143,0.857142857143,0.571428571429,0.571428571429,0.571428571429,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.571428571429,0.857142857143,1.0,0.428571428571,0.857142857143,0.571428571429,0.857142857143,0.571428571429,0.857142857143,0.857142857143,0.428571428571,0.285714285714,0.142857142857,0.571428571429,0.571428571429,0.0,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.714285714286,0.857142857143,0.714285714286,0.571428571429,0.428571428571,0.714285714286,0.714285714286,1.0,1.0,0.714285714286,1.0,1.0,1.0,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.857142857143,0.428571428571,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.857142857143,0.714285714286,0.428571428571,0.571428571429,0.857142857143,0.428571428571,0.857142857143,0.571428571429,0.714285714286,0.857142857143,0.714285714286,0.571428571429
55,0.428571428571,0.428571428571,0.571428571429,0.428571428571,0.428571428571,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.857142857143,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.428571428571,0.571428571429,0.714285714286,0.714285714286,0.285714285714,0.571428571429,0.285714285714,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.571428571429,0.857142857143,0.857142857143,0.571428571429,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,1.0,0.857142857143,1.0,0.857142857143,0.571428571429,0.714285714286,0.571428571429,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.0,0.857142857143,0.714285714286,0.714285714286,0.857142857143,0.428571428571,0.428571428571,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.857142857143,0.857142857143,0.857142857143,0.714285714286,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.428571428571,0.714285714286,0.285714285714,0.714285714286,0.571428571429,0.428571428571,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.428571428571,0.714285714286,0.428571428571,0.714285714286,0.571428571429,0.428571428571,0.428571428571,0.571428571429,0.714285714286,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.428571428571
